ID,Task,Extraversion,Extravert,AllConn_CEN,AllConn_DMN,AllConn_SN,Intra_CEN,Intra_DMN,Intra_SN,Extra_CEN,Extra_DMN,Extra_SN,CEN_SN,SN_DMN,DMN_CEN,Intra_CEN_z,Intra_DMN_z,Intra_SN_z,Extra_CEN_z,Extra_DMN_z,Extra_SN_z,CEN_SN_z,SN_DMN_z,DMN_CEN_z
sub-2005,BreathNVLA,20,0,43,33,26,54,34,95,43,33,26,70,6,32,1.415,1.3835,1.3819,1.3877,1.2829,1.3441,1.307,1.2847,1.3615
sub-2005,BreathNVLA,20,0,15,18,15,34,45,77,15,18,15,52,10,27,1.2855,1.3465,1.3961,1.224,1.2001,1.4377,1.2835,1.2217,1.2781
sub-2005,BreathNVLA,20,0,12,12,12,43,38,105,12,12,12,67,7,24,1.32,1.3348,1.4242,1.1687,1.3382,1.4109,1.3585,1.3238,1.36
sub-2005,BreathNVLA,20,0,17,15,20,43,44,73,17,15,20,48,8,24,1.1507,1.2262,1.2507,1.2223,1.1094,1.2087,1.1789,1.0917,1.1787
sub-2005,BreathNVLA,20,0,15,18,14,37,43,84,15,18,14,54,7,23,1.2736,1.345,1.369,1.2602,1.2156,1.3728,1.2862,1.2287,1.2861
sub-2005,BreathNVLA,20,0,26,21,11,44,46,62,26,21,11,51,5,32,1.3874,1.4382,1.4439,1.4029,1.3401,1.4735,1.3213,1.3818,1.3756
sub-2005,BreathNVLA,20,0,20,12,41,51,21,114,20,12,41,83,6,21,1.3758,1.2894,1.3436,1.3019,1.1462,1.1808,1.2979,1.2424,1.2594
sub-2005,BreathNVLA,20,0,14,20,22,27,30,97,14,20,22,55,4,14,1.1449,1.1608,1.2152,1.1258,1.071,1.2067,1.1578,0.97075,1.2148
sub-2005,BreathNVLA,20,0,7,12,18,24,30,98,7,12,18,52,5,10,1.2584,1.2611,1.3352,1.1426,1.2248,1.4523,1.3629,1.323,1.4166
sub-2005,BreathNVLA,20,0,10,12,23,23,29,79,10,12,23,45,5,9,1.1787,1.2187,1.2973,1.0785,1.1824,1.2964,1.2794,1.16,1.396
sub-2005,BreathNVLA,20,0,13,14,14,45,45,98,13,14,14,59,10,28,1.2665,1.3041,1.3341,1.1803,1.192,1.4034,1.2845,1.2832,1.3041
sub-2005,BreathNVLA,20,0,17,16,14,50,37,97,17,16,14,70,7,25,1.3457,1.3085,1.4168,1.323,1.2407,1.3763,1.3403,1.2312,1.3243
sub-2005,BreathNVLA,20,0,17,14,14,48,38,92,17,14,14,55,7,24,1.3637,1.4011,1.4644,1.2845,1.3776,1.3966,1.4532,1.3495,1.437
sub-2005,BreathNVLA,20,0,8,8,20,25,36,77,8,8,20,52,7,13,1.1579,1.2451,1.3181,1.0581,1.3016,1.308,1.2036,1.1686,1.2901
sub-2005,BreathNVLA,20,0,12,10,23,44,38,94,12,10,23,70,7,15,1.2496,1.2258,1.2964,1.1503,1.1348,1.2455,1.2347,1.241,1.3046
sub-2005,BreathNVLA,20,0,41,26,22,53,33,111,41,26,22,72,6,31,1.3413,1.3127,1.3068,1.3105,1.1684,1.3568,1.2737,1.2162,1.2501
sub-2005,BreathNVLA,20,0,27,16,25,49,45,60,27,16,25,60,6,24,1.3107,1.3298,1.377,1.2725,1.1577,1.213,1.2293,1.1513,1.2869
sub-2005,BreathNVLA,20,0,29,17,16,57,48,136,29,17,16,89,9,24,1.3042,1.2022,1.304,1.1212,1.0152,1.2022,1.2618,1.233,1.2462
sub-2005,BreathNVLA,20,0,15,10,26,27,44,98,15,10,26,50,10,12,1.2465,1.3049,1.2647,1.0774,1.1852,1.2595,1.3136,1.0982,1.4127
sub-2005,BreathNVLA,20,0,25,14,44,47,26,130,25,14,44,88,8,18,1.4577,1.2598,1.3448,1.2654,1.1098,1.1663,1.3192,1.1909,1.2515
sub-2005,Meditation,20,0,11,7,36,22,39,132,11,7,36,55,2,26,1.0431,1.112,1.1243,0.88279,0.9469,0.94669,1.0345,0.77613,1.0255
sub-2005,Meditation,20,0,14,8,56,19,22,69,14,8,56,45,9,17,1.3096,1.3683,1.2963,1.0974,1.1931,1.1798,1.2209,1.0647,1.1971
sub-2005,Meditation,20,0,24,9,56,15,31,61,24,9,56,26,17,20,1.2783,1.1978,1.3377,1.1547,1.1047,1.1991,1.2876,1.2474,1.1658
sub-2005,Meditation,20,0,15,7,30,38,56,97,15,7,30,39,13,37,1.4222,1.5745,1.4835,1.348,1.4968,1.2702,1.4287,1.4205,1.3964
sub-2005,Meditation,20,0,14,11,34,42,60,75,14,11,34,48,17,52,1.4563,1.6319,1.4393,1.4041,1.4957,1.2851,1.3903,1.446,1.4391
sub-2005,Meditation,20,0,10,6,22,40,60,95,10,6,22,34,15,40,1.5985,1.7066,1.6016,1.4411,1.6051,1.417,1.5193,1.5945,1.5286
sub-2005,Meditation,20,0,13,11,27,33,53,98,13,11,27,32,13,39,1.3008,1.4712,1.2786,1.1443,1.1936,1.1405,1.3045,1.1304,1.2782
sub-2005,Meditation,20,0,13,5,44,16,23,121,13,5,44,34,1,10,1.2616,1.2576,1.2961,1.1586,1.0139,1.1485,1.2158,1.1277,1.1738
sub-2005,Meditation,20,0,46,21,42,51,47,59,46,21,42,51,10,40,1.364,1.555,1.3569,1.3108,1.2855,1.2853,1.3779,1.2718,1.3985
sub-2005,Meditation,20,0,14,17,21,33,54,93,14,17,21,34,18,37,1.2609,1.421,1.2526,1.0619,1.1084,1.0225,1.1617,1.0489,1.312
sub-2005,Meditation,20,0,18,14,35,44,57,66,18,14,35,39,19,47,1.4509,1.6447,1.3536,1.2291,1.3465,1.2058,1.3489,1.3591,1.4372
sub-2005,Meditation,20,0,14,12,19,38,59,104,14,12,19,29,12,42,1.4502,1.5967,1.4924,1.2892,1.3417,1.2283,1.4735,1.3311,1.4867
sub-2005,Meditation,20,0,9,9,27,21,53,134,9,9,27,42,10,27,1.2579,1.3022,1.2536,0.99966,1.0122,1.0732,1.1479,0.99225,1.2219
sub-2005,Meditation,20,0,18,10,30,27,52,123,18,10,30,31,8,32,1.3256,1.3791,1.3158,1.0831,1.1444,1.1646,1.3108,1.0257,1.2892
sub-2005,Meditation,20,0,13,7,23,27,52,108,13,7,23,48,11,29,1.2383,1.304,1.2265,1.0029,1.0756,1.1624,1.1394,1.0951,1.1694
sub-2005,Meditation,20,0,5,6,27,18,51,146,5,6,27,44,11,26,1.2434,1.337,1.2599,0.97416,1.0106,1.0418,1.1535,0.99705,1.1635
sub-2005,Meditation,20,0,7,5,34,14,48,154,7,5,34,42,7,21,1.2807,1.2841,1.2818,0.90605,0.96582,1.0364,1.1337,0.94565,1.1294
sub-2005,Meditation,20,0,10,7,35,18,51,136,10,7,35,45,10,25,1.1969,1.2842,1.2315,0.98886,0.99317,1.021,1.1961,0.94226,1.1785
sub-2005,Meditation,20,0,10,10,23,44,60,90,10,10,23,35,15,40,1.4126,1.5942,1.4354,1.3105,1.3464,1.2481,1.4003,1.3557,1.4466
sub-2005,Meditation,20,0,13,11,25,37,59,94,13,11,25,37,16,39,1.4317,1.5837,1.4267,1.2363,1.3085,1.2007,1.3914,1.3747,1.4355
sub-2005,Meditation,20,0,13,8,30,22,50,131,13,8,30,44,1,28,1.2372,1.243,1.2888,1.0013,1.0655,1.1499,1.1299,,1.1785
sub-2005,Meditation,20,0,22,12,34,23,30,94,22,12,34,37,6,24,1.3542,1.2918,1.2392,1.0632,1.0152,1.12,1.0323,0.93775,1.2201
sub-2005,Meditation,20,0,23,19,32,32,33,80,23,19,32,53,21,29,1.4143,1.6161,1.6254,1.4289,1.4376,1.2886,1.2667,1.3145,1.5716
sub-2005,Meditation,20,0,21,18,44,13,20,146,21,18,44,53,8,13,1.3156,1.246,1.5959,1.278,1.2782,1.2166,1.2712,1.2761,1.4602
sub-2007,BreathNVHA,16,0,17,20,44,42,49,116,17,20,44,70,7,8,1.5814,1.6331,1.5337,1.4397,1.5751,1.3609,1.5163,1.4839,1.3795
sub-2007,BreathNVHA,16,0,8,16,37,38,51,159,8,16,37,89,14,6,1.2225,1.2342,1.2148,1.1523,1.2493,1.0318,1.1361,0.90596,1.1331
sub-2007,BreathNVHA,16,0,24,18,33,57,33,115,24,18,33,77,4,11,1.7425,1.6713,1.613,1.6523,1.5204,1.4833,1.6819,1.4135,1.3834
sub-2007,BreathNVHA,16,0,16,16,52,54,40,84,16,16,52,87,12,18,1.8115,1.9445,1.8285,1.6695,1.8124,1.7535,1.7711,1.6431,1.6435
sub-2007,BreathNVHA,16,0,8,27,34,38,48,97,8,27,34,55,6,8,1.3247,1.4326,1.2836,1.1648,1.3016,1.1663,1.3051,1.1181,1.1368
sub-2007,BreathNVHA,16,0,11,22,37,48,31,77,11,22,37,74,15,11,1.3021,1.3362,1.1681,1.1132,1.2229,1.1249,1.289,1.0446,1.0844
sub-2007,BreathNVHA,16,0,12,15,46,31,33,83,12,15,46,64,4,26,2.0262,2.1743,2.047,1.9709,1.9728,1.8743,1.9904,1.8341,1.938
sub-2007,BreathNVHA,16,0,13,25,41,34,40,42,13,25,41,53,9,1,1.4571,1.6115,1.35,1.3124,1.5131,1.2756,1.4047,1.3925,1.2025
sub-2007,BreathNVHA,16,0,13,22,53,30,46,105,13,22,53,60,8,16,1.7249,1.9028,1.7235,1.7286,1.6788,1.5753,1.7128,1.5271,1.5901
sub-2007,BreathNVHA,16,0,16,14,42,53,40,113,16,14,42,81,10,12,1.5469,1.5156,1.4727,1.4406,1.414,1.3723,1.5333,1.298,1.3816
sub-2007,BreathNVHA,16,0,7,32,41,33,51,86,7,32,41,49,13,7,1.3232,1.5048,1.3376,1.1583,1.3824,1.2265,1.3448,1.1114,1.1598
sub-2007,BreathNVHA,16,0,11,24,42,39,50,88,11,24,42,61,8,10,1.4045,1.4645,1.3088,1.3633,1.3712,1.2199,1.3623,1.2311,1.2257
sub-2007,BreathNVHA,16,0,8,15,31,44,39,175,8,15,31,87,9,12,1.4799,1.4422,1.4591,1.2102,1.3742,1.2861,1.4361,1.4123,1.2703
sub-2007,BreathNVHA,16,0,9,13,37,49,40,159,9,13,37,90,9,13,1.464,1.4754,1.4583,1.3538,1.4247,1.2251,1.4145,1.4253,1.2113
sub-2007,BreathNVHA,16,0,10,13,40,43,38,146,10,13,40,94,10,18,1.5003,1.4821,1.4518,1.3714,1.4245,1.2207,1.4155,1.4651,1.255
sub-2007,BreathNVHA,16,0,12,14,28,45,40,187,12,14,28,96,7,11,1.45,1.3997,1.4363,1.3534,1.302,1.2276,1.3922,1.2301,1.2526
sub-2007,BreathNVHA,16,0,13,31,38,38,55,78,13,31,38,56,7,8,1.4355,1.6642,1.3307,1.2556,1.4085,1.2475,1.3704,1.1705,1.2072
sub-2007,BreathNVHA,16,0,12,16,37,46,43,73,12,16,37,64,2,3,1.5101,1.529,1.4328,1.3956,1.547,1.3274,1.4528,1.1504,1.2871
sub-2007,BreathNVHA,16,0,8,26,36,44,49,114,8,26,36,66,18,11,1.3353,1.4002,1.3293,1.1769,1.278,1.2125,1.375,1.1205,1.1927
sub-2007,BreathNVHA,16,0,10,22,49,33,51,120,10,22,49,56,8,14,1.521,1.6783,1.5322,1.5001,1.4831,1.3341,1.5418,1.3095,1.3397
sub-2007,BreathNVHA,16,0,16,19,43,51,34,88,16,19,43,86,10,5,1.6496,1.6074,1.5352,1.5184,1.591,1.4421,1.6306,1.5568,1.257
sub-2007,BreathNVHA,16,0,11,18,44,36,37,85,11,18,44,70,12,19,1.9256,2.0779,1.8862,1.7308,1.9178,1.6902,1.7917,1.6481,1.7074
sub-2007,BreathNVHA,16,0,19,9,56,43,29,101,19,9,56,83,9,35,1.9826,2.1388,2.0802,1.8477,1.8325,1.9298,1.9793,1.6994,2.0083
sub-2007,BreathNVLA,16,0,13,11,19,20,19,75,13,11,19,45,10,15,1.6114,1.6897,1.7269,1.6745,1.4896,1.5805,1.7991,1.4328,1.5555
sub-2007,BreathNVLA,16,0,12,7,29,20,21,76,12,7,29,57,15,20,1.4487,1.4917,1.525,1.4398,1.2288,1.3849,1.4878,1.3092,1.3756
sub-2007,BreathNVLA,16,0,15,6,14,22,17,61,15,6,14,60,6,12,1.5435,1.4921,1.5485,1.3949,1.3453,1.3648,1.4993,1.2516,1.4389
sub-2007,BreathNVLA,16,0,10,7,24,19,17,72,10,7,24,57,18,17,1.7681,1.7486,1.8279,1.7771,1.5531,1.6509,1.7544,1.7534,1.7408
sub-2007,BreathNVLA,16,0,11,10,26,15,16,59,11,10,26,40,17,15,1.9949,1.904,2.0627,1.9432,1.7414,1.8837,2.0628,1.9759,1.9774
sub-2007,BreathNVLA,16,0,12,11,24,15,11,53,12,11,24,34,13,12,2.0294,2.1248,2.1332,2.0317,1.8916,2.0382,2.2042,1.9821,2.0592
sub-2007,BreathNVLA,16,0,14,14,15,19,21,82,14,14,15,46,10,11,1.5355,1.6777,1.6501,1.4998,1.443,1.5219,1.6477,1.3865,1.6532
sub-2007,BreathNVLA,16,0,16,7,23,17,15,64,16,7,23,44,13,13,1.7217,1.7015,1.74,1.6496,1.5308,1.5542,1.7393,1.5881,1.6527
sub-2007,BreathNVLA,16,0,17,14,23,23,23,95,17,14,23,65,13,16,1.3783,1.434,1.4776,1.2674,1.1307,1.3334,1.4113,1.1965,1.2417
sub-2007,BreathNVLA,16,0,17,17,39,18,21,53,17,17,39,47,4,14,1.4857,1.5018,1.64,1.3016,1.4045,1.284,1.4246,1.1106,1.311
sub-2007,BreathNVLA,16,0,18,16,30,16,25,68,18,16,30,46,7,9,1.3704,1.4601,1.491,1.3304,1.367,1.2269,1.4621,1.2531,1.4391
sub-2007,BreathNVLA,16,0,18,25,17,25,27,96,18,25,17,65,8,18,1.2367,1.4361,1.411,1.1435,1.1066,1.2267,1.3096,1.0164,1.2127
sub-2007,BreathNVLA,16,0,23,4,28,26,24,114,23,4,28,72,8,24,1.1785,1.188,1.2164,1.1123,1.1136,1.0576,1.2129,1.0167,0.99358
sub-2007,BreathNVLA,16,0,16,22,17,17,26,103,16,22,17,56,2,11,1.2937,1.3933,1.3354,1.1318,1.1235,1.1611,1.2603,1.1054,1.2285
sub-2007,BreathNVLA,16,0,15,13,19,19,20,81,15,13,19,52,14,13,1.5509,1.6042,1.6341,1.5278,1.3915,1.4545,1.6027,1.4513,1.6413
sub-2007,BreathNVLA,16,0,14,24,18,20,27,92,14,24,18,52,4,14,1.2486,1.4212,1.3216,1.2448,1.1049,1.1443,1.3364,1.0877,1.2188
sub-2007,BreathNVLA,16,0,24,19,27,27,29,114,24,19,27,68,5,29,1.1582,1.2722,1.2018,1.1323,0.92977,1.0802,1.1998,1.0198,0.96911
sub-2007,BreathNVLA,16,0,14,17,22,23,25,93,14,17,22,62,12,18,1.3509,1.4684,1.456,1.2714,1.1257,1.2609,1.4163,1.2033,1.3098
sub-2007,BreathNVLA,16,0,17,9,22,21,24,91,17,9,22,59,5,17,1.2539,1.3044,1.3033,1.2366,1.0561,1.0965,1.2999,1.0608,1.1332
sub-2007,BreathNVLA,16,0,15,11,18,21,20,78,15,11,18,59,13,13,1.4381,1.5742,1.5054,1.3705,1.3316,1.363,1.5034,1.3517,1.3795
sub-2007,BreathNVLA,16,0,15,8,22,21,23,80,15,8,22,57,10,19,1.3842,1.4246,1.3885,1.3699,1.2832,1.205,1.4401,1.1952,1.2958
sub-2007,BreathNVLA,16,0,16,21,14,15,25,51,16,21,14,37,9,13,1.641,1.672,1.6258,1.5288,1.4503,1.6309,1.6087,1.4845,1.5088
sub-2007,BreathNVLA,16,0,25,27,33,32,36,129,25,27,33,64,6,16,1.1698,1.4561,1.1995,1.2482,1.0347,1.1369,1.1662,1.1677,1.0571
sub-2007,Meditation,16,0,39,26,37,20,34,86,39,26,37,46,8,24,1.4728,1.5529,1.5308,1.4712,1.401,1.4167,1.3799,1.5737,1.462
sub-2007,Meditation,16,0,21,10,19,22,26,118,21,10,19,58,7,10,1.1065,1.2023,1.3259,1.0916,1.1492,1.0497,1.0829,1.1485,1.1335
sub-2007,Meditation,16,0,18,25,41,21,22,95,18,25,41,60,13,23,1.9397,1.8833,1.9951,1.9588,1.852,1.8595,1.8581,1.9405,1.8562
sub-2007,Meditation,16,0,14,14,32,18,18,105,14,14,32,52,12,16,1.6806,1.6619,1.876,1.7102,1.6603,1.6677,1.6961,1.685,1.7054
sub-2007,Meditation,16,0,13,8,21,20,18,117,13,8,21,55,9,12,1.342,1.34,1.5667,1.3262,1.3372,1.4336,1.3574,1.4383,1.4301
sub-2007,Meditation,16,0,15,11,25,15,22,115,15,11,25,51,6,10,1.4216,1.4568,1.6843,1.4305,1.4818,1.4962,1.4791,1.5582,1.5838
sub-2007,Meditation,16,0,30,12,32,19,26,90,30,12,32,46,10,21,1.2614,1.2831,1.4264,1.2261,1.324,1.2747,1.2005,1.2242,1.2802
sub-2007,Meditation,16,0,28,18,33,20,20,87,28,18,33,42,8,13,1.2324,1.2017,1.3377,1.199,1.1931,0.99523,1.1885,0.97296,1.0877
sub-2007,Meditation,16,0,27,18,34,18,30,114,27,18,34,43,10,21,1.3672,1.5595,1.58,1.3563,1.4137,1.4027,1.4014,1.543,1.4792
sub-2007,Meditation,16,0,20,24,33,18,30,111,20,24,33,50,12,20,1.5562,1.6861,1.7354,1.5725,1.553,1.5797,1.5755,1.5756,1.5953
sub-2007,Meditation,16,0,15,8,23,19,30,117,15,8,23,47,11,19,1.3582,1.3485,1.5214,1.3425,1.343,1.359,1.3713,1.3783,1.3424
sub-2007,Meditation,16,0,17,9,25,19,26,115,17,9,25,54,11,16,1.4949,1.4788,1.6513,1.4613,1.537,1.4715,1.502,1.5215,1.5355
sub-2007,Meditation,16,0,21,9,24,23,28,115,21,9,24,57,11,17,1.333,1.3068,1.4814,1.3278,1.3645,1.2855,1.322,1.301,1.3149
sub-2007,Meditation,16,0,19,19,35,23,29,105,19,19,35,58,9,18,1.4022,1.4432,1.4938,1.4466,1.3594,1.3104,1.3459,1.2615,1.3477
sub-2007,Meditation,16,0,32,23,29,31,47,48,32,23,29,45,28,34,1.7079,1.9468,1.7992,1.6842,1.5591,1.6159,1.814,1.6887,1.7283
sub-2007,Meditation,16,0,22,20,41,23,41,74,22,20,41,58,12,30,1.5267,1.6008,1.6389,1.5278,1.337,1.3355,1.3816,1.443,1.3779
sub-2007,Meditation,16,0,17,15,26,9,26,93,17,15,26,40,4,11,1.4178,1.4121,1.6659,1.4236,1.4236,1.4584,1.3805,1.2207,1.6071
sub-2007,Meditation,16,0,8,5,20,10,11,117,8,5,20,43,7,9,1.4015,1.2216,1.5049,1.1758,1.1838,1.3491,1.282,1.3117,1.3811
sub-2007,Meditation,16,0,42,10,51,29,36,68,42,10,51,43,7,19,1.1335,1.1998,1.2912,1.1434,1.1206,0.96484,1.152,1.1721,1.0428
sub-2007,Meditation,16,0,26,12,53,26,50,74,26,12,53,52,12,32,1.3394,1.388,1.4323,1.3037,1.3408,1.108,1.2649,1.3916,1.2199
sub-2007,Meditation,16,0,27,13,30,32,36,105,27,13,30,59,11,30,1.4208,1.4856,1.5676,1.4181,1.4805,1.4346,1.4041,1.4988,1.4253
sub-2007,Meditation,16,0,33,14,19,38,53,53,33,14,19,54,27,33,1.4261,1.5837,1.4902,1.347,1.2125,1.2671,1.4907,1.3072,1.3782
sub-2007,Meditation,16,0,16,14,45,18,16,99,16,14,45,43,18,10,1.2138,1.2515,1.3297,0.93021,0.98803,1.0681,1.0996,0.9997,1.2082
sub-2007,Meditation,16,0,33,7,52,24,17,71,33,7,52,42,13,9,1.3058,1.2526,1.4326,1.2817,1.2011,1.1707,1.2546,1.0809,1.192
sub-2007,Meditation,16,0,42,13,58,29,23,81,42,13,58,45,10,24,1.3443,1.4514,1.4334,1.333,1.3216,1.1773,1.3183,1.2944,1.1572
sub-2010,BreathNVHA,23,0,16,34,38,29,59,44,16,34,38,60,18,46,2.0019,1.978,1.7712,1.5607,1.7527,1.6256,1.92,1.6636,1.7621
sub-2010,BreathNVHA,23,0,11,25,28,41,58,78,11,25,28,82,18,33,1.6838,1.8852,1.6529,1.5338,1.5719,1.5509,1.7085,1.6569,1.6627
sub-2010,BreathNVHA,23,0,16,27,32,46,47,69,16,27,32,87,8,55,1.4866,1.4907,1.3774,1.1555,1.3293,1.2576,1.4447,1.3354,1.388
sub-2010,BreathNVHA,23,0,10,30,37,33,62,66,10,30,37,58,21,38,1.6427,1.8245,1.5883,1.5616,1.5069,1.4964,1.6532,1.6338,1.6101
sub-2010,BreathNVHA,23,0,18,34,39,34,63,53,18,34,39,57,23,46,1.8179,1.8832,1.6435,1.5356,1.6126,1.5705,1.7787,1.6111,1.7173
sub-2010,BreathNVHA,23,0,12,37,55,30,48,58,12,37,55,64,18,28,1.6981,1.9272,1.6463,1.4716,1.7329,1.5435,1.7012,1.7511,1.6715
sub-2010,BreathNVHA,23,0,11,23,38,29,52,72,11,23,38,55,29,30,1.8709,2.1132,1.8662,1.8651,1.7465,1.7364,1.907,1.7802,1.786
sub-2010,BreathNVHA,23,0,7,20,45,25,53,97,7,20,45,68,20,30,1.9068,2.1019,1.9048,2.0143,1.8293,1.8014,1.9184,1.9288,1.8669
sub-2010,BreathNVHA,23,0,14,35,43,26,54,59,14,35,43,52,28,22,1.6391,1.8498,1.5665,1.5532,1.4384,1.4795,1.6283,1.5418,1.5487
sub-2010,BreathNVHA,23,0,11,32,50,24,57,66,11,32,50,59,25,26,1.6396,1.8403,1.6068,1.5818,1.4805,1.4857,1.6194,1.6313,1.5531
sub-2010,BreathNVHA,23,0,8,32,50,27,54,66,8,32,50,63,19,24,1.4258,1.5996,1.3733,1.2039,1.3732,1.2833,1.4228,1.4682,1.3591
sub-2010,BreathNVHA,23,0,8,34,45,26,58,69,8,34,45,61,20,24,1.5779,1.8416,1.6036,1.5059,1.5826,1.5168,1.6298,1.6715,1.6089
sub-2010,BreathNVHA,23,0,8,35,52,16,55,72,8,35,52,62,30,14,1.701,1.9285,1.6917,1.5794,1.6092,1.5921,1.6824,1.6688,1.7128
sub-2010,BreathNVHA,23,0,7,28,40,28,61,81,7,28,40,64,21,31,1.6835,1.8736,1.6631,1.6543,1.5896,1.572,1.7061,1.72,1.6703
sub-2010,BreathNVHA,23,0,10,31,41,26,60,66,10,31,41,56,23,33,1.6919,1.8683,1.6626,1.6153,1.5359,1.5424,1.6984,1.6968,1.6142
sub-2010,BreathNVHA,23,0,14,29,41,22,52,57,14,29,41,57,25,18,1.8133,2.0478,1.7608,1.7625,1.6551,1.6522,1.7342,1.7467,1.7766
sub-2010,BreathNVHA,23,0,15,28,35,35,60,64,15,28,35,64,23,46,1.8433,1.9146,1.705,1.5786,1.606,1.6543,1.7974,1.6849,1.7298
sub-2010,BreathNVHA,23,0,5,19,44,22,52,102,5,19,44,80,28,14,1.8269,2.0771,1.9155,1.8847,1.8506,1.8148,1.902,1.8834,1.9025
sub-2010,BreathNVHA,23,0,16,34,37,37,64,53,16,34,37,72,17,64,1.8763,1.9179,1.6671,1.4271,1.6699,1.5067,1.7685,1.5034,1.7356
sub-2010,BreathNVHA,23,0,11,28,39,27,59,68,11,28,39,57,23,32,1.6555,1.815,1.6014,1.5668,1.4935,1.5018,1.6436,1.6379,1.5707
sub-2010,BreathNVHA,23,0,8,35,47,25,47,63,8,35,47,68,19,13,1.4565,1.6924,1.3684,1.1943,1.4103,1.2511,1.4221,1.4681,1.4701
sub-2010,BreathNVHA,23,0,15,33,37,37,58,58,15,33,37,75,16,51,1.7506,1.725,1.5788,1.3076,1.6899,1.3939,1.6804,1.3495,1.6493
sub-2010,BreathNVHA,23,0,15,36,29,36,51,75,15,36,29,78,17,27,1.818,2.1623,1.844,1.6218,1.6704,1.7253,1.8379,1.771,1.8525
sub-2010,BreathNVLA,23,0,14,33,66,29,41,100,14,33,66,83,8,41,1.7321,1.7863,1.799,1.7503,1.63,1.6376,1.7826,1.6399,1.6399
sub-2010,BreathNVLA,23,0,22,18,56,54,40,80,22,18,56,114,11,34,1.7787,1.7906,1.6737,1.7059,1.8301,1.6938,1.7168,1.5394,1.6839
sub-2010,BreathNVLA,23,0,24,16,53,64,46,106,24,16,53,117,11,28,1.5885,1.665,1.5792,1.4956,1.4882,1.5026,1.5935,1.4559,1.5733
sub-2010,BreathNVLA,23,0,23,18,55,56,39,92,23,18,55,114,7,34,1.5317,1.6177,1.4423,1.4016,1.4683,1.409,1.4933,1.403,1.4652
sub-2010,BreathNVLA,23,0,23,26,58,40,45,82,23,26,58,88,10,45,1.6206,1.6385,1.5948,1.4895,1.4393,1.5012,1.6109,1.336,1.604
sub-2010,BreathNVLA,23,0,16,19,35,40,52,106,16,19,35,103,6,29,1.479,1.4987,1.4947,1.3615,1.2834,1.4304,1.4735,1.3041,1.4343
sub-2010,BreathNVLA,23,0,15,19,46,51,55,97,15,19,46,101,8,34,1.5827,1.6332,1.5541,1.5018,1.3826,1.4751,1.5835,1.4128,1.5605
sub-2010,BreathNVLA,23,0,17,17,44,25,49,60,17,17,44,62,3,28,1.5036,1.4779,1.3651,1.3283,1.2946,1.2987,1.4365,1.0336,1.4089
sub-2010,BreathNVLA,23,0,16,18,41,44,47,63,16,18,41,82,7,28,1.4432,1.5836,1.4153,1.4294,1.3563,1.3589,1.4541,1.1545,1.4675
sub-2010,BreathNVLA,23,0,21,24,63,53,50,95,21,24,63,105,16,37,1.805,1.8456,1.7062,1.5969,1.6314,1.6444,1.7541,1.6701,1.7121
sub-2010,BreathNVLA,23,0,20,19,55,49,51,94,20,19,55,99,11,42,1.7023,1.7617,1.6665,1.5836,1.5413,1.5741,1.6926,1.4181,1.6645
sub-2010,BreathNVLA,23,0,16,22,44,40,56,84,16,22,44,98,8,38,1.6602,1.662,1.6339,1.5553,1.4668,1.5391,1.6322,1.3972,1.6077
sub-2010,BreathNVLA,23,0,17,22,39,33,49,77,17,22,39,80,5,34,1.5955,1.5996,1.6128,1.4935,1.4332,1.5167,1.6097,1.3419,1.5384
sub-2010,BreathNVLA,23,0,18,20,41,38,42,52,18,20,41,71,6,28,1.5148,1.6964,1.4419,1.5074,1.4405,1.4201,1.5126,1.1259,1.5378
sub-2010,BreathNVLA,23,0,15,18,37,42,54,96,15,18,37,96,8,29,1.5097,1.5692,1.521,1.4483,1.3531,1.446,1.5192,1.2936,1.5107
sub-2010,BreathNVLA,23,0,23,22,88,68,30,105,23,22,88,120,16,40,2.478,2.5618,2.4103,2.3042,2.3451,2.3867,2.4849,2.302,2.5332
sub-2010,BreathNVLA,23,0,20,18,50,59,44,97,20,18,50,109,13,29,1.5323,1.629,1.4415,1.4678,1.3488,1.4152,1.4783,1.2921,1.4948
sub-2010,BreathNVLA,23,0,14,17,41,44,53,90,14,17,41,93,7,34,1.4779,1.5554,1.4876,1.4449,1.2944,1.3716,1.499,1.2385,1.4771
sub-2010,BreathNVLA,23,0,27,31,45,38,37,79,27,31,45,79,7,46,1.7846,1.7526,1.7416,1.7539,1.6297,1.6775,1.7768,1.5498,1.7058
sub-2010,BreathNVLA,23,0,18,19,46,53,62,97,18,19,46,104,22,60,1.9408,1.9971,1.927,1.8219,1.7873,1.8684,1.906,1.8277,1.8858
sub-2010,BreathNVLA,23,0,27,28,47,36,38,68,27,28,47,69,6,38,1.5634,1.6199,1.5629,1.5001,1.3982,1.5339,1.5635,1.3639,1.5605
sub-2010,BreathNVLA,23,0,23,17,50,43,64,97,23,17,50,97,19,53,1.7452,1.805,1.7027,1.514,1.5319,1.5456,1.7139,1.504,1.712
sub-2010,Meditation,23,0,26,37,74,33,41,111,26,37,74,91,23,17,1.7102,1.8434,1.7391,1.6606,1.7251,1.731,1.6901,1.6772,1.5847
sub-2010,Meditation,23,0,20,39,71,44,54,103,20,39,71,95,22,24,1.8368,2.1073,1.8883,1.952,1.9638,1.8584,1.8755,1.9007,1.8789
